,ï»¿ExportDate,StudioVersionRec,StudioProjectName,StudioTestName,ParticipantName,RecordingName,RecordingDate,RecordingDuration,RecordingResolution,FixationFilter,MediaName,MediaPosX (ADCSpx),MediaPosY (ADCSpx),MediaWidth,MediaHeight,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,SceneName,SceneSegmentStart,SceneSegmentEnd,SceneSegmentDuration,RecordingTimestamp,LocalTimeStamp,EyeTrackerTimestamp,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),AOI[class definition]Hit,AOI[instance variables]Hit,AOI[constructor]Hit,AOI[diploma method]Hit,AOI[courses method]Hit,AOI[main method]Hit,AOI[courses method vars]Hit,AOI[courses method while]Hit,AOI[main method list student]Hit,AOI[main method if]Hit,AOI[main method else]Hit,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,ValidityLeft,ValidityRight,LineNumber
48,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,14063,14:41:30,1553518716643516.0,49,,Fixation,316,285,481,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,14396,14:41:31,1553518716976588.0,50,,Fixation,200,215,517,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
50,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,14629,14:41:31,1553518717209678.0,51,,Fixation,416,278,519,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
51,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,15063,14:41:31,1553518717642729.0,52,,Fixation,150,223,520,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
52,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,15246,14:41:31,1553518717825825.0,53,,Fixation,483,335,504,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
53,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,15762,14:41:32,1553518718342115.0,54,,Fixation,600,384,525,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
54,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,16378,14:41:33,1553518718958263.0,55,,Fixation,316,377,494,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
55,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,16711,14:41:33,1553518719291333.0,56,,Fixation,266,197,537,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
56,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,17011,14:41:33,1553518719591156.0,57,,Fixation,200,234,544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
57,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,17228,14:41:33,1553518719807619.0,58,,Fixation,150,221,610,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
58,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,17394,14:41:34,1553520000000000.0,59,,Fixation,167,322,606,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
59,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,17577,14:41:34,1553518720157308.0,60,,Fixation,216,403,605,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
60,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,17827,14:41:34,1553518720407143.0,61,,Fixation,167,275,646,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
61,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,18027,14:41:34,1553518720606983.0,62,,Fixation,200,425,630,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,18260,14:41:34,1553520000000000.0,63,,Fixation,233,575,635,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
63,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,18510,14:41:35,1553518721089902.0,64,,Fixation,250,641,627,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
64,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,18777,14:41:35,1553518721356358.0,65,,Fixation,316,660,632,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,19210,14:41:35,1553518721789286.0,66,,Fixation,183,248,513,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
66,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,19409,14:41:36,1553518721989123.0,67,,Fixation,183,317,513,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
67,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,19609,14:41:36,1553518722188963.0,68,,Fixation,333,386,514,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
68,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,19976,14:41:36,1553518722555277.0,69,,Fixation,266,198,542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,20275,14:41:36,1553518722855101.0,70,,Fixation,500,254,673,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
70,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,20792,14:41:37,1553518723371389.0,71,,Fixation,183,245,646,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
71,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,20992,14:41:37,1553520000000000.0,72,,Fixation,200,231,668,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
72,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,21225,14:41:37,1553518723804318.0,73,,Fixation,183,259,543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
73,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,21441,14:41:38,1553518724020781.0,74,,Fixation,266,194,549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
74,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,21741,14:41:38,1553518724320605.0,75,,Fixation,250,261,668,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
75,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,22024,14:41:38,1553518724603683.0,76,,Fixation,150,209,654,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
76,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,22191,14:41:38,1553518724770155.0,77,,Fixation,316,205,610,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
77,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,22557,14:41:39,1553518725136595.0,78,,Fixation,283,430,606,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
78,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,22874,14:41:39,1553518725452918.0,79,,Fixation,233,187,740,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
79,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,23123,14:41:39,1553518725702749.0,80,,Fixation,433,255,726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
80,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,23573,14:41:40,1553518726152421.0,81,,Fixation,450,189,726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
81,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,24056,14:41:40,1553518726635337.0,82,,Fixation,166,182,819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
82,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,24256,14:41:40,1553518726835174.0,83,,Fixation,200,331,813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
83,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,24472,14:41:41,1553518727051636.0,84,,Fixation,166,442,818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
84,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,24672,14:41:41,1553518727251476.0,85,,Fixation,183,210,881,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
85,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,24889,14:41:41,1553518727467942.0,86,,Fixation,200,404,875,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
86,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,25122,14:41:41,1553518727701151.0,87,,Fixation,233,641,871,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,25388,14:41:42,1553518727967606.0,88,,Fixation,200,856,867,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,25605,14:41:42,1553518728184068.0,89,,Fixation,200,767,868,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,25838,14:41:42,1553518728417155.0,90,,Fixation,250,631,867,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,26121,14:41:42,1553518728700233.0,91,,Fixation,233,539,865,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32
91,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,26388,14:41:43,1553518728966687.0,92,,Fixation,300,681,872,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,26721,14:41:43,1553518729299755.0,93,,Fixation,216,794,866,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32
93,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,26971,14:41:43,1553518729549588.0,94,,Fixation,200,857,859,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32
94,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,27204,14:41:43,1553518729782672.0,95,,Fixation,233,1008,859,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32
95,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,27470,14:41:44,1553518730049127.0,96,,Fixation,233,1290,861,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32
96,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,27737,14:41:44,1553518730315582.0,97,,Fixation,250,1451,855,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32
97,25/03/2019,3.2.3,TestRenske,AOITest,AOITestStudentClass,Rec 01,25/03/2019,45867,1920 x 1200,I-VT filter,studentClass.png,185,15,1550,1170,,,,,,,,,28020,14:41:44,1553518730598656.0,98,,Fixation,333,1224,858,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32
